string_id,pfaf_id,gid_1,aqid,bws_score,bwd_score,iav_score,sev_score,gtd_score,rfr_score,cfr_score,drr_score,ucw_score,cep_score,udw_score,usa_score,rri_score,w_awr_def_qan_score,w_awr_def_qal_score,w_awr_def_rrr_score,w_awr_def_tot_score,w_awr_agr_qan_score,w_awr_agr_qal_score,w_awr_agr_rrr_score,w_awr_agr_tot_score,w_awr_che_qan_score,w_awr_che_qal_score,w_awr_che_rrr_score,w_awr_che_tot_score,w_awr_con_qan_score,w_awr_con_qal_score,w_awr_con_rrr_score,w_awr_con_tot_score,w_awr_elp_qan_score,w_awr_elp_qal_score,w_awr_elp_rrr_score,w_awr_elp_tot_score,w_awr_fnb_qan_score,w_awr_fnb_qal_score,w_awr_fnb_rrr_score,w_awr_fnb_tot_score,w_awr_min_qan_score,w_awr_min_qal_score,w_awr_min_rrr_score,w_awr_min_tot_score,w_awr_ong_qan_score,w_awr_ong_qal_score,w_awr_ong_rrr_score,w_awr_ong_tot_score,w_awr_smc_qan_score,w_awr_smc_qal_score,w_awr_smc_rrr_score,w_awr_smc_tot_score,w_awr_tex_qan_score,w_awr_tex_qal_score,w_awr_tex_rrr_score,w_awr_tex_tot_score
444056-MYS.7_1-2171,444056,MYS.7_1,2171,0.0,0.287444813114202,1.21347365523732,0.923058023984089,,1.74482977023,0.0231424851857,2.81338300801611,5.0,1.89004999615571,2.58189433755,0.0,1.96,1.04125608430873,4.11437133895794,1.9803248817219,1.5629773160649,1.85305808796514,2.43568308587751,1.94813179396897,1.59844953435834,1.65789513843586,4.70479043495374,2.08914354840953,1.71879941034556,1.14771817699263,4.1143713379247,2.02667418284681,1.50007310398002,1.50291504743738,2.43568311223252,2.08914354840953,1.00401218636243,1.06164996891905,3.57686142072494,2.16723025523995,1.72355107599663,2.15755872913276,4.11437134619057,2.08914354840953,1.60137776330007,0.746954632412489,5.0,2.08914354840953,1.24372026860935,1.23660805671188,4.11437134619057,2.16723025544492,2.74434940294215,0.995908033175672,4.46862280250685,2.16723025667479,2.496849760355
444056-MYS.8_1-2171,444056,MYS.8_1,2171,0.0,0.287444813114202,1.21347365523732,0.923058023984089,,1.74482977023,0.0231424851857,2.81338300801611,5.0,1.89004999615571,2.58189433755,0.0,1.96,1.04125608430873,4.11437133895794,1.9803248817219,1.5629773160649,1.85305808796514,2.43568308587751,1.94813179396897,1.59844953435834,1.65789513843586,4.70479043495374,2.08914354840953,1.71879941034556,1.14771817699263,4.1143713379247,2.02667418284681,1.50007310398002,1.50291504743738,2.43568311223252,2.08914354840953,1.00401218636243,1.06164996891905,3.57686142072494,2.16723025523995,1.72355107599663,2.15755872913276,4.11437134619057,2.08914354840953,1.60137776330007,0.746954632412489,5.0,2.08914354840953,1.24372026860935,1.23660805671188,4.11437134619057,2.16723025544492,2.74434940294215,0.995908033175672,4.46862280250685,2.16723025667479,2.496849760355
444057-MYS.1_1-2171,444057,MYS.1_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.1_1-2317,444057,MYS.1_1,2317,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.12_1-2286,444057,MYS.12_1,2286,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.15_1-2171,444057,MYS.15_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.15_1-2251,444057,MYS.15_1,2251,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.15_1-2286,444057,MYS.15_1,2286,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.15_1-None,444057,MYS.15_1,-9999,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.4_1-2171,444057,MYS.4_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.6_1-2171,444057,MYS.6_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.6_1-2317,444057,MYS.6_1,2317,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.6_1-None,444057,MYS.6_1,-9999,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.7_1-2171,444057,MYS.7_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.7_1-2286,444057,MYS.7_1,2286,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.7_1-None,444057,MYS.7_1,-9999,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.8_1-2171,444057,MYS.8_1,2171,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.9_1-2251,444057,MYS.9_1,2251,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444057-MYS.9_1-None,444057,MYS.9_1,-9999,0.613467946734646,0.561857810445881,0.969632924962346,0.626487101171461,,1.87965490671,2.14336666487,2.78245409809281,5.0,0.947001938371594,0.987310893294,0.0,1.96,2.14179529128145,3.80136353925311,1.32814351414315,1.67233678705898,2.48836172833707,1.41329647860063,1.25758681565987,1.47427473525669,2.99193913802844,4.61527233768143,1.62800947709957,2.2244314692264,2.3036595967511,3.80136353751833,1.44808990332793,1.73161096411484,2.69560113294616,1.41329651187618,1.62800947709957,1.73015267468258,1.99343919635957,3.05788697371031,1.85290894395991,1.78419762554191,3.17227113279014,3.80136355139656,1.62800947709957,1.79244251551381,3.02873003552257,5.0,1.62800947709957,1.47228084220847,2.20779433093309,3.80136355139656,1.85290894455027,2.74208751018067,2.45870655974494,4.3074902333571,1.85290894809244,2.64056195228298
444058-MYS.15_1-2171,444058,MYS.15_1,2171,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.15_1-2251,444058,MYS.15_1,2251,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.15_1-2286,444058,MYS.15_1,2286,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.8_1-2171,444058,MYS.8_1,2171,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.9_1-2171,444058,MYS.9_1,2171,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.9_1-2251,444058,MYS.9_1,2251,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444058-MYS.9_1-2286,444058,MYS.9_1,2286,0.0,0.0269216150128322,1.30350764795659,0.834653299964001,,1.66306306331,3.47989071253,2.45246323653044,5.0,0.974044912550654,2.99045171403,0.0,1.96,1.38306183847584,3.81128499381666,2.11218441524004,1.68624235312913,2.01705957597916,1.44222491076332,2.09516641683932,1.4802833670534,3.16916076046481,4.61783937079614,2.184510907093,2.73230741188764,2.00495920846318,3.81128499209345,2.14111501294654,1.84028600152966,2.67253998018761,1.44222494381684,2.184510907093,1.75029412022667,1.05489929449791,3.0727691554341,2.23875577469064,1.60508561943704,3.27799353376791,3.81128500587908,2.184510907093,2.36921347429845,3.68000267055775,5.0,2.184510907093,2.54133322534679,2.00050939777459,3.81128500587908,2.23875577483304,2.85859008107462,2.51317538013464,4.31211089279323,2.23875577568739,3.02394482864366
444059-MYS.9_1-2251,444059,MYS.9_1,2251,0.0,0.0003135219485403,1.30350764795659,0.834653299964001,,0.613104928671,4.00737820842,2.55614251706012,5.0,1.662795364284,3.0946003625,0.0,1.96,1.2936707153624,4.04965543835138,2.14459889637242,1.72498257644564,1.98853709604814,2.184757999286,2.12948763219934,1.65859424546321,3.00529399153657,4.68321846725437,2.2088217679092,2.60235119970783,1.84442070606286,4.04965543724264,2.1702880458443,1.83701751210532,2.70184916795107,2.18475802756685,2.2088217679092,1.82531454569288,1.01954496530266,3.45179955782874,2.25698892041447,1.71273791773233,3.14793736886189,4.04965544611253,2.2088217679092,2.29411792408676,3.85293016001542,5.0,2.2088217679092,2.68799141294381,1.85614872817279,4.04965544611253,2.25698892054091,2.96626657753668,2.52446745171721,4.42979326207949,2.25698892129954,3.09757244174541
444059-MYS.9_1-None,444059,MYS.9_1,-9999,0.0,0.0003135219485403,1.30350764795659,0.834653299964001,,0.613104928671,4.00737820842,2.55614251706012,5.0,1.662795364284,3.0946003625,0.0,1.96,1.2936707153624,4.04965543835138,2.14459889637242,1.72498257644564,1.98853709604814,2.184757999286,2.12948763219934,1.65859424546321,3.00529399153657,4.68321846725437,2.2088217679092,2.60235119970783,1.84442070606286,4.04965543724264,2.1702880458443,1.83701751210532,2.70184916795107,2.18475802756685,2.2088217679092,1.82531454569288,1.01954496530266,3.45179955782874,2.25698892041447,1.71273791773233,3.14793736886189,4.04965544611253,2.2088217679092,2.29411792408676,3.85293016001542,5.0,2.2088217679092,2.68799141294381,1.85614872817279,4.04965544611253,2.25698892054091,2.96626657753668,2.52446745171721,4.42979326207949,2.25698892129954,3.09757244174541
444060-MYS.2_1-2171,444060,MYS.2_1,2171,0.0,0.174024814797501,1.30350764795659,0.834653299964,,1.07345754301,1.07713809308,2.46413824656967,5.0,1.24488011891233,2.03645948659,0.0,1.96,0.939035374144808,3.91064829521743,1.75724314316153,1.35890850944105,1.63048631604691,1.73194296627838,1.71192759990063,1.27390212474693,1.76244299616463,4.64354819034964,1.94983419842532,1.67435074340778,1.08133377466751,3.91064829361015,1.83427956783749,1.35244805135085,1.62576068152913,1.73194299710831,1.94983419842532,1.01521507133044,0.929827309024787,3.22181410631806,2.071741804199,1.49943772614658,2.14770863651029,3.91064830646839,1.94983419842532,1.46913625364802,1.55105764460195,5.0,1.94983419842532,1.33029926058093,1.17784922501039,3.91064830646839,2.07174180448753,2.52810880792586,1.25483877627237,4.3583867662835,2.07174180621871,2.42213060870424
444060-MYS.3_1-2171,444060,MYS.3_1,2171,0.0,0.174024814797501,1.30350764795659,0.834653299964,,1.07345754301,1.07713809308,2.46413824656967,5.0,1.24488011891233,2.03645948659,0.0,1.96,0.939035374144808,3.91064829521743,1.75724314316153,1.35890850944105,1.63048631604691,1.73194296627838,1.71192759990063,1.27390212474693,1.76244299616463,4.64354819034964,1.94983419842532,1.67435074340778,1.08133377466751,3.91064829361015,1.83427956783749,1.35244805135085,1.62576068152913,1.73194299710831,1.94983419842532,1.01521507133044,0.929827309024787,3.22181410631806,2.071741804199,1.49943772614658,2.14770863651029,3.91064830646839,1.94983419842532,1.46913625364802,1.55105764460195,5.0,1.94983419842532,1.33029926058093,1.17784922501039,3.91064830646839,2.07174180448753,2.52810880792586,1.25483877627237,4.3583867662835,2.07174180621871,2.42213060870424
444060-MYS.8_1-2171,444060,MYS.8_1,2171,0.0,0.174024814797501,1.30350764795659,0.834653299964,,1.07345754301,1.07713809308,2.46413824656967,5.0,1.24488011891233,2.03645948659,0.0,1.96,0.939035374144808,3.91064829521743,1.75724314316153,1.35890850944105,1.63048631604691,1.73194296627838,1.71192759990063,1.27390212474693,1.76244299616463,4.64354819034964,1.94983419842532,1.67435074340778,1.08133377466751,3.91064829361015,1.83427956783749,1.35244805135085,1.62576068152913,1.73194299710831,1.94983419842532,1.01521507133044,0.929827309024787,3.22181410631806,2.071741804199,1.49943772614658,2.14770863651029,3.91064830646839,1.94983419842532,1.46913625364802,1.55105764460195,5.0,1.94983419842532,1.33029926058093,1.17784922501039,3.91064830646839,2.07174180448753,2.52810880792586,1.25483877627237,4.3583867662835,2.07174180621871,2.42213060870424
